1.0000,73.5344,6.5679
2.0000,52.9698,5.4565
3.0000,30.0615,4.4797
4.0000,29.6842,4.1846
5.0000,50.7843,6.0240
6.0000,34.7137,4.3976
7.0000,24.9821,3.7544
8.0000,21.8923,3.6337
9.0000,19.9378,3.4972
10.0000,19.2297,3.3852
11.0000,16.1246,3.1248
12.0000,16.9212,2.9493
13.0000,15.6660,3.2251
14.0000,18.6147,3.1423
15.0000,11.7780,2.5900
16.0000,11.1942,2.4299
17.0000,8.7301,2.2061
18.0000,5.4236,1.6828
19.0000,5.2483,1.6686
20.0000,6.5650,1.8926
21.0000,8.2149,2.0126
22.0000,9.2614,2.4778
23.0000,9.9882,2.2675
24.0000,3.7316,1.4957
25.0000,2.9705,1.2297
26.0000,2.4657,1.1715
27.0000,2.6649,1.1582
28.0000,3.0351,1.2775
29.0000,3.2529,1.2473
30.0000,2.5482,1.2116
31.0000,1.7861,1.0418
32.0000,1.8175,0.9261
33.0000,2.4134,1.0589
34.0000,2.2582,1.0723
35.0000,1.8610,0.9880
36.0000,2.1822,1.0018
37.0000,2.0035,1.0176
38.0000,1.7430,1.0068
39.0000,1.8433,0.9751
40.0000,1.5983,0.9581
41.0000,1.5616,0.9381
42.0000,1.3045,0.8019
43.0000,2.4016,1.1558
44.0000,2.0415,0.9888
45.0000,1.7661,0.9107
46.0000,1.9321,1.0054
47.0000,2.0995,1.0185
48.0000,1.6808,0.9618
49.0000,1.0875,0.7880
50.0000,1.0903,0.7937
51.0000,1.6066,0.8168
52.0000,1.6496,0.9011
53.0000,1.4865,0.8873
54.0000,1.7176,0.8913
55.0000,1.8245,0.9007
56.0000,1.4437,0.8959
57.0000,1.2753,0.8357
58.0000,1.6722,0.9773
59.0000,1.0470,0.7563
60.0000,1.3346,0.8313
61.0000,1.5921,0.8888
62.0000,1.6387,0.9196
63.0000,1.4623,0.8627
64.0000,2.0267,1.0467
65.0000,1.5515,0.8925
66.0000,1.3926,0.8281
67.0000,0.9151,0.7016
68.0000,1.5422,0.8445
69.0000,1.9146,0.9598
70.0000,1.8643,0.9565
71.0000,1.5868,0.9226
72.0000,1.6692,0.9857
73.0000,1.5817,0.8884
74.0000,2.0025,1.0066
75.0000,1.7575,0.9918
76.0000,1.5146,0.9090
77.0000,1.2434,0.7881
78.0000,1.5286,0.8470
79.0000,1.6654,0.8735
80.0000,1.3512,0.8245
81.0000,1.2675,0.7841
82.0000,1.4285,0.9005
83.0000,1.4256,0.8403
84.0000,1.9018,0.9688
85.0000,1.2967,0.8518
86.0000,1.3160,0.8429
87.0000,1.2072,0.7697
88.0000,1.8001,0.9504
89.0000,1.3446,0.8010
90.0000,1.5448,0.8335
91.0000,1.5749,0.8751
92.0000,1.2490,0.8596
93.0000,2.1141,0.9987
94.0000,1.9374,0.9767
95.0000,1.4315,0.9011
96.0000,0.9077,0.6958
97.0000,1.2638,0.8298
98.0000,1.4585,0.8290
99.0000,1.2373,0.8324
100.0000,1.3967,0.9023
