1.0000,70.5238,6.3714
2.0000,70.4685,6.3684
3.0000,70.3652,6.3625
4.0000,70.2443,6.3560
5.0000,70.0995,6.3479
6.0000,69.9196,6.3388
7.0000,69.7236,6.3265
8.0000,69.5109,6.3164
9.0000,69.2580,6.3007
10.0000,68.9029,6.2816
11.0000,68.5728,6.2599
12.0000,68.0674,6.2331
13.0000,67.5626,6.2050
14.0000,66.5272,6.1417
15.0000,65.4935,6.0916
16.0000,64.2006,6.0137
17.0000,62.0259,5.8558
18.0000,57.7505,5.6301
19.0000,52.9662,5.3735
20.0000,50.5835,5.2250
21.0000,46.2316,5.0510
22.0000,43.0318,4.8750
23.0000,41.7928,4.8813
24.0000,38.8530,4.6916
25.0000,34.4821,4.3979
26.0000,35.1340,4.6762
27.0000,33.6009,4.5555
28.0000,32.9622,4.4659
29.0000,32.0436,4.5622
30.0000,31.1336,4.5530
31.0000,31.8313,4.6890
32.0000,30.8193,4.4969
33.0000,30.0638,4.4946
34.0000,29.8879,4.5691
35.0000,32.9969,4.7227
36.0000,30.0364,4.5679
37.0000,31.0336,4.6366
38.0000,30.2194,4.5570
39.0000,34.7188,4.8933
40.0000,31.4290,4.7566
41.0000,32.9567,4.7416
42.0000,32.0473,4.8446
43.0000,31.7646,4.6508
44.0000,34.4273,4.8467
45.0000,33.1388,4.7481
46.0000,34.6225,4.9351
47.0000,31.3681,4.6502
48.0000,33.6576,4.7402
49.0000,30.4099,4.5005
50.0000,30.4388,4.4874
51.0000,31.9097,4.5741
52.0000,32.2534,4.6562
53.0000,32.2722,4.6975
54.0000,33.3006,4.6341
55.0000,32.0200,4.5776
56.0000,34.5778,4.6459
57.0000,30.5669,4.4885
58.0000,33.5500,4.6742
59.0000,29.3219,4.2592
60.0000,33.5397,4.6760
61.0000,31.4244,4.5669
62.0000,31.9408,4.4412
63.0000,32.2350,4.5714
64.0000,30.9073,4.5755
65.0000,31.9726,4.6491
66.0000,31.0817,4.4558
67.0000,30.9273,4.5081
68.0000,29.9474,4.3224
69.0000,31.8460,4.6354
70.0000,29.9335,4.3406
71.0000,30.5047,4.4870
72.0000,31.7939,4.6783
73.0000,31.7060,4.5909
74.0000,32.8832,4.6606
75.0000,31.5525,4.5439
76.0000,29.5014,4.4149
77.0000,29.6876,4.5003
78.0000,33.0994,4.6402
79.0000,32.2572,4.6378
80.0000,29.3029,4.4337
81.0000,29.2196,4.4644
82.0000,29.2600,4.4405
83.0000,31.8725,4.6558
84.0000,31.9932,4.6522
85.0000,35.3885,4.9466
86.0000,31.4348,4.5599
87.0000,31.4156,4.4990
88.0000,31.7502,4.5946
89.0000,28.6075,4.4030
90.0000,32.3890,4.5845
91.0000,29.4358,4.4389
92.0000,28.6585,4.3200
93.0000,30.2846,4.4677
94.0000,33.4339,4.6401
95.0000,31.1782,4.5742
96.0000,30.9575,4.5113
97.0000,31.4363,4.4608
98.0000,31.6880,4.5841
99.0000,30.5857,4.5703
100.0000,29.8419,4.5168
101.0000,32.7148,4.6884
102.0000,30.2564,4.4537
103.0000,29.7246,4.3709
104.0000,30.3185,4.5835
105.0000,29.1276,4.4429
106.0000,31.5155,4.6018
107.0000,31.3286,4.6472
108.0000,31.6676,4.6129
109.0000,32.0547,4.6727
110.0000,30.4316,4.4817
111.0000,30.2688,4.5189
112.0000,30.9954,4.6082
113.0000,31.2131,4.5018
114.0000,31.4926,4.6654
115.0000,31.8430,4.6762
116.0000,30.7016,4.5809
117.0000,32.4114,4.7360
118.0000,30.5544,4.5147
119.0000,29.8811,4.4226
120.0000,30.2849,4.4838
121.0000,31.0900,4.5659
122.0000,29.6928,4.4825
123.0000,30.4752,4.4670
124.0000,32.0734,4.6031
125.0000,30.4040,4.5248
126.0000,32.1180,4.5450
127.0000,31.2848,4.4849
128.0000,31.8965,4.7208
129.0000,31.1630,4.5605
130.0000,31.4768,4.6386
131.0000,31.7630,4.6511
132.0000,30.2681,4.4835
133.0000,31.5628,4.5905
134.0000,32.5834,4.5955
135.0000,30.7407,4.5408
136.0000,29.6901,4.4441
137.0000,29.3817,4.4499
138.0000,30.9353,4.6110
139.0000,31.6759,4.5088
140.0000,31.1720,4.5409
141.0000,28.7893,4.4075
142.0000,30.3382,4.5307
143.0000,32.3711,4.5847
144.0000,31.0651,4.5715
145.0000,30.3623,4.4434
146.0000,30.6332,4.4618
147.0000,29.0821,4.4963
148.0000,31.9959,4.6179
149.0000,30.0700,4.5211
150.0000,29.7114,4.4854
151.0000,32.0994,4.6607
152.0000,32.1213,4.6629
153.0000,31.9777,4.6425
154.0000,29.3552,4.4102
155.0000,31.1458,4.5888
156.0000,30.1913,4.4680
157.0000,30.6401,4.4655
158.0000,31.9352,4.6074
159.0000,30.2242,4.4880
160.0000,30.3183,4.4401
161.0000,32.4516,4.7576
162.0000,32.1817,4.6294
163.0000,30.7360,4.5459
164.0000,31.0910,4.5355
165.0000,29.9107,4.5640
166.0000,34.1871,4.7737
167.0000,31.2458,4.4552
168.0000,31.3157,4.5605
169.0000,29.7632,4.4664
170.0000,33.0729,4.7585
171.0000,28.7460,4.3795
172.0000,31.2966,4.5595
173.0000,34.2767,4.7863
174.0000,29.4680,4.5124
175.0000,32.9727,4.7058
176.0000,31.5430,4.5873
177.0000,29.9829,4.5176
178.0000,30.8735,4.6259
179.0000,30.4902,4.5267
180.0000,31.8788,4.5946
181.0000,30.3498,4.5251
182.0000,30.0637,4.4383
183.0000,30.7285,4.5436
184.0000,30.3939,4.4331
185.0000,30.8750,4.6007
186.0000,30.4327,4.6320
187.0000,31.0737,4.5491
188.0000,30.6562,4.5697
189.0000,32.8314,4.7180
190.0000,28.9829,4.3896
191.0000,30.8640,4.5848
192.0000,29.0793,4.3822
193.0000,31.9102,4.6335
194.0000,31.0913,4.4772
195.0000,29.7523,4.4061
196.0000,31.0011,4.4917
197.0000,29.5335,4.4945
198.0000,29.6719,4.3555
199.0000,31.5353,4.5518
200.0000,29.7940,4.4667
201.0000,30.8370,4.5129
202.0000,30.1052,4.5230
203.0000,31.5128,4.5788
204.0000,31.0766,4.5184
205.0000,33.7208,4.7631
206.0000,32.2358,4.6956
207.0000,32.7175,4.7684
208.0000,31.3884,4.5493
209.0000,31.1174,4.4831
210.0000,30.7188,4.5660
211.0000,31.9117,4.6037
212.0000,29.6171,4.4604
213.0000,29.9759,4.4698
214.0000,30.3197,4.4738
215.0000,28.9854,4.3956
216.0000,30.6625,4.5830
217.0000,29.9057,4.4004
218.0000,29.4293,4.4996
219.0000,33.2583,4.7590
220.0000,30.9199,4.5092
221.0000,30.3856,4.4984
222.0000,31.2699,4.5994
223.0000,29.9549,4.4548
224.0000,29.8157,4.4957
225.0000,28.9243,4.3893
