1.0000,103.7733,7.7750
2.0000,103.5900,7.7632
3.0000,103.4550,7.7544
4.0000,103.3213,7.7458
5.0000,103.1987,7.7382
6.0000,103.0817,7.7310
7.0000,102.9760,7.7244
8.0000,102.8769,7.7182
9.0000,102.7871,7.7125
10.0000,102.7016,7.7070
11.0000,102.6156,7.7015
12.0000,102.5284,7.6959
13.0000,102.4462,7.6907
14.0000,102.3597,7.6853
15.0000,102.2839,7.6805
16.0000,102.2029,7.6754
17.0000,102.1270,7.6706
18.0000,102.0514,7.6657
19.0000,101.9758,7.6607
20.0000,101.9014,7.6563
21.0000,101.8207,7.6517
22.0000,101.7493,7.6476
23.0000,101.6787,7.6436
24.0000,101.6024,7.6392
25.0000,101.5282,7.6348
26.0000,101.4585,7.6308
27.0000,101.3898,7.6268
28.0000,101.3181,7.6227
29.0000,101.2438,7.6183
30.0000,101.1703,7.6141
31.0000,101.0988,7.6099
32.0000,101.0304,7.6060
33.0000,100.9638,7.6021
34.0000,100.8906,7.5979
35.0000,100.8201,7.5937
36.0000,100.7495,7.5896
37.0000,100.6826,7.5856
38.0000,100.6156,7.5816
39.0000,100.5481,7.5777
40.0000,100.4803,7.5737
41.0000,100.4124,7.5696
42.0000,100.3433,7.5656
43.0000,100.2715,7.5614
44.0000,100.2048,7.5574
45.0000,100.1385,7.5536
46.0000,100.0738,7.5498
47.0000,100.0092,7.5460
48.0000,99.9401,7.5419
49.0000,99.8732,7.5380
50.0000,99.8104,7.5342
51.0000,99.7431,7.5303
52.0000,99.6775,7.5265
53.0000,99.6126,7.5228
54.0000,99.5448,7.5190
55.0000,99.4768,7.5150
56.0000,99.4110,7.5112
57.0000,99.3463,7.5075
58.0000,99.2806,7.5037
59.0000,99.2223,7.5004
60.0000,99.1567,7.4966
61.0000,99.0906,7.4928
62.0000,99.0280,7.4893
63.0000,98.9595,7.4854
64.0000,98.8895,7.4814
65.0000,98.8154,7.4772
66.0000,98.7507,7.4734
67.0000,98.6802,7.4694
