1.0000,101.5109,7.5822
2.0000,100.6944,7.5445
3.0000,99.4041,7.4843
4.0000,97.2169,7.3807
5.0000,92.9247,7.1710
6.0000,80.6440,6.5824
7.0000,48.4218,5.7410
8.0000,44.1829,5.7584
9.0000,44.6609,5.8335
10.0000,44.7077,5.8384
11.0000,44.4139,5.8018
12.0000,44.1889,5.7615
13.0000,44.3047,5.7197
14.0000,49.5398,6.0550
15.0000,50.7517,6.0808
16.0000,51.8673,6.0974
17.0000,52.7406,6.1051
18.0000,53.1989,6.1063
19.0000,53.2268,6.1025
20.0000,52.8568,6.0950
21.0000,52.2827,6.0849
22.0000,51.5541,6.0719
23.0000,50.7941,6.0575
24.0000,50.0067,6.0403
25.0000,45.7729,5.7590
26.0000,45.2745,5.7386
27.0000,44.7458,5.7014
28.0000,44.5737,5.6977
29.0000,44.4853,5.7017
30.0000,44.4478,5.7049
31.0000,44.4501,5.7047
32.0000,44.4956,5.7008
33.0000,44.5936,5.6981
34.0000,44.7296,5.7011
35.0000,44.9138,5.7046
36.0000,45.1140,5.7079
37.0000,45.3530,5.7115
38.0000,45.5730,5.7144
39.0000,45.7524,5.7166
40.0000,45.8879,5.7182
41.0000,45.8924,5.7183
42.0000,45.8334,5.7176
43.0000,45.7078,5.7161
44.0000,45.5423,5.7140
45.0000,45.3777,5.7118
46.0000,45.2328,5.7097
47.0000,45.1032,5.7077
48.0000,44.9979,5.7060
49.0000,44.9088,5.7045
50.0000,44.8614,5.7037
51.0000,44.8458,5.7034
52.0000,44.8691,5.7038
53.0000,44.9459,5.7052
54.0000,45.0125,5.7063
55.0000,45.0906,5.7076
56.0000,45.1671,5.7087
57.0000,45.2431,5.7099
58.0000,45.3161,5.7109
59.0000,45.3752,5.7118
60.0000,45.3962,5.7120
61.0000,45.3615,5.7116
62.0000,45.3194,5.7110
63.0000,45.2364,5.7098
64.0000,45.1624,5.7087
65.0000,45.1054,5.7078
66.0000,45.0511,5.7069
67.0000,45.0403,5.7067
68.0000,45.0431,5.7068
69.0000,45.0612,5.7071
70.0000,45.0806,5.7074
71.0000,45.0867,5.7075
72.0000,45.0854,5.7075
73.0000,45.0856,5.7075
74.0000,45.1080,5.7078
75.0000,45.1442,5.7084
76.0000,45.2020,5.7093
77.0000,45.2621,5.7102
78.0000,45.3107,5.7109
79.0000,45.3711,5.7117
80.0000,45.4109,5.7122
81.0000,45.4471,5.7127
82.0000,45.5137,5.7136
83.0000,45.5385,5.7139
84.0000,45.5312,5.7139
85.0000,45.4535,5.7128
86.0000,45.3726,5.7117
87.0000,45.2961,5.7106
88.0000,45.2157,5.7095
89.0000,45.1476,5.7084
90.0000,45.1099,5.7079
91.0000,45.0919,5.7076
92.0000,45.0899,5.7075
93.0000,45.1043,5.7078
94.0000,45.1193,5.7080
95.0000,45.1166,5.7080
96.0000,45.1341,5.7082
97.0000,45.1420,5.7084
98.0000,45.1747,5.7089
99.0000,45.2337,5.7097
100.0000,45.3120,5.7109
